Date,Open,High,Low,Close,Adj Close,Volume,Close_Diff
21-Apr-17,2354.74,2356.18,2344.51,2348.69,2348.69,"3,524,160,000",-25.46
20-Apr-17,2342.69,2361.37,2340.91,2355.84,2355.84,"3,648,990,000",7.15
19-Apr-17,2346.79,2352.63,2335.05,2338.17,2338.17,"3,521,160,000",-17.67
18-Apr-17,2342.53,2348.35,2334.54,2342.19,2342.19,"3,272,210,000",4.02
17-Apr-17,2332.62,2349.14,2332.51,2349.01,2349.01,"2,826,890,000",6.82
13-Apr-17,2341.98,2348.26,2328.95,2328.95,2328.95,"3,146,380,000",-20.06
12-Apr-17,2352.15,2352.72,2341.18,2344.93,2344.93,"3,201,300,000",15.98
11-Apr-17,2353.92,2355.22,2337.25,2353.78,2353.78,"3,120,900,000",8.85
10-Apr-17,2357.16,2366.37,2351.5,2357.16,2357.16,"2,792,570,000",3.38
7-Apr-17,2356.59,2363.76,2350.74,2355.54,2355.54,"3,054,700,000",-1.62
6-Apr-17,2353.79,2364.16,2348.9,2357.49,2357.49,"3,203,250,000",1.95
5-Apr-17,2366.59,2378.36,2350.52,2352.95,2352.95,"3,780,650,000",-4.54
4-Apr-17,2354.76,2360.53,2350.72,2360.16,2360.16,"3,208,340,000",7.21
3-Apr-17,2362.34,2365.87,2344.73,2358.84,2358.84,"3,418,730,000",-1.32
31-Mar-17,2364.82,2370.35,2362.6,2362.72,2362.72,"3,356,740,000",3.88
30-Mar-17,2361.31,2370.42,2358.58,2368.06,2368.06,"3,159,680,000",5.34
29-Mar-17,2356.54,2363.36,2352.94,2361.13,2361.13,"3,107,670,000",-6.93
28-Mar-17,2339.79,2363.78,2337.63,2358.57,2358.57,"3,369,120,000",-2.56
27-Mar-17,2329.11,2344.9,2322.25,2341.59,2341.59,"3,242,300,000",-16.98
24-Mar-17,2350.42,2356.22,2335.74,2343.98,2343.98,"2,978,530,000",2.39
23-Mar-17,2345.97,2358.92,2342.13,2345.96,2345.96,"3,262,400,000",1.98
22-Mar-17,2343,2351.81,2336.45,2348.45,2348.45,"3,575,160,000",2.49
21-Mar-17,2379.32,2381.93,2341.9,2344.02,2344.02,"4,278,890,000",-4.43
20-Mar-17,2378.24,2379.55,2369.66,2373.47,2373.47,"3,061,560,000",29.45
17-Mar-17,2383.71,2385.71,2377.64,2378.25,2378.25,"5,179,820,000",4.78
16-Mar-17,2387.71,2388.1,2377.18,2381.38,2381.38,"3,368,880,000",3.13
15-Mar-17,2370.34,2390.01,2368.94,2385.26,2385.26,"3,909,490,000",3.88
14-Mar-17,2368.55,2368.55,2358.18,2365.45,2365.45,"3,173,760,000",-19.81
13-Mar-17,2371.56,2374.42,2368.52,2373.47,2373.47,"3,166,650,000",8.02
10-Mar-17,2372.52,2376.86,2363.04,2372.6,2372.6,"3,434,400,000",-0.87
9-Mar-17,2363.49,2369.08,2354.54,2364.87,2364.87,"3,718,450,000",-7.73
8-Mar-17,2369.81,2373.09,2361.01,2362.98,2362.98,"3,814,080,000",-1.89
7-Mar-17,2370.74,2375.12,2365.51,2368.39,2368.39,"3,526,300,000",5.41
6-Mar-17,2375.23,2378.8,2367.98,2375.31,2375.31,"3,251,800,000",6.92
3-Mar-17,2380.92,2383.89,2375.39,2383.12,2383.12,"3,556,670,000",7.81
2-Mar-17,2394.75,2394.75,2380.17,2381.92,2381.92,"3,824,030,000",-1.2
1-Mar-17,2380.13,2400.98,2380.13,2395.96,2395.96,"4,347,630,000",14.04
28-Feb-17,2366.08,2367.79,2358.96,2363.64,2363.64,"4,212,460,000",-32.32
27-Feb-17,2365.23,2371.54,2361.87,2369.75,2369.75,"3,584,680,000",6.11
24-Feb-17,2355.73,2367.34,2352.87,2367.34,2367.34,"3,832,410,000",-2.41
23-Feb-17,2367.5,2368.26,2355.09,2363.81,2363.81,"4,021,770,000",-3.53
22-Feb-17,2361.11,2365.13,2358.34,2362.82,2362.82,"3,473,170,000",-0.99
21-Feb-17,2354.91,2366.71,2354.91,2365.38,2365.38,"3,587,520,000",2.56
17-Feb-17,2343.01,2351.16,2339.58,2351.16,2351.16,"3,516,830,000",-14.22
16-Feb-17,2349.64,2351.31,2338.87,2347.22,2347.22,"3,675,900,000",-3.94
15-Feb-17,2335.58,2351.3,2334.81,2349.25,2349.25,"3,785,870,000",2.03
14-Feb-17,2326.12,2337.58,2322.17,2337.58,2337.58,"3,528,040,000",-11.67
13-Feb-17,2321.72,2331.58,2321.42,2328.25,2328.25,"3,352,370,000",-9.33
10-Feb-17,2312.27,2319.23,2311.1,2316.1,2316.1,"3,496,600,000",-12.15
9-Feb-17,2296.7,2311.08,2296.61,2307.87,2307.87,"3,681,600,000",-8.23
8-Feb-17,2289.55,2295.91,2285.38,2294.67,2294.67,"3,611,950,000",-13.2
7-Feb-17,2295.87,2299.4,2290.16,2293.08,2293.08,"3,452,460,000",-1.59
6-Feb-17,2294.28,2296.18,2288.57,2292.56,2292.56,"3,112,390,000",-0.52
3-Feb-17,2288.54,2298.31,2287.88,2297.42,2297.42,"3,605,970,000",4.86
2-Feb-17,2276.69,2283.97,2271.65,2280.85,2280.85,"3,809,760,000",-16.57
1-Feb-17,2285.59,2289.14,2272.44,2279.55,2279.55,"3,919,190,000",-1.3
31-Jan-17,2274.02,2279.09,2267.21,2278.87,2278.87,"4,089,730,000",-0.68
30-Jan-17,2286.01,2286.01,2268.04,2280.9,2280.9,"3,595,040,000",2.03
27-Jan-17,2299.02,2299.02,2291.62,2294.69,2294.69,"3,137,420,000",13.79
26-Jan-17,2298.63,2300.99,2294.08,2296.68,2296.68,"3,611,510,000",1.99
25-Jan-17,2288.88,2299.55,2288.88,2298.37,2298.37,"3,849,340,000",1.69
24-Jan-17,2267.88,2284.63,2266.68,2280.07,2280.07,"3,816,950,000",-18.3
23-Jan-17,2267.78,2271.78,2257.02,2265.2,2265.2,"3,155,240,000",-14.87
20-Jan-17,2269.96,2276.96,2265.01,2271.31,2271.31,"3,536,850,000",6.11
19-Jan-17,2271.9,2274.33,2258.41,2263.69,2263.69,"3,168,390,000",-7.62
18-Jan-17,2269.14,2272.01,2263.35,2271.89,2271.89,"3,317,670,000",8.2
17-Jan-17,2269.14,2272.08,2262.81,2267.89,2267.89,"3,586,950,000",-4
13-Jan-17,2272.74,2278.68,2271.51,2274.64,2274.64,"3,090,680,000",6.75
12-Jan-17,2271.14,2271.78,2254.25,2270.44,2270.44,"3,466,220,000",-4.2
11-Jan-17,2268.6,2275.32,2260.83,2275.32,2275.32,"3,625,080,000",4.88
10-Jan-17,2269.72,2279.27,2265.27,2268.9,2268.9,"3,640,560,000",-6.42
9-Jan-17,2273.59,2275.49,2268.9,2268.9,2268.9,"3,219,730,000",0
6-Jan-17,2271.14,2282.1,2264.06,2276.98,2276.98,"3,342,080,000",8.08
5-Jan-17,2268.18,2271.5,2260.45,2269,2269,"3,785,080,000",-7.98
4-Jan-17,2261.6,2272.82,2261.6,2270.75,2270.75,"3,768,890,000",1.75
3-Jan-17,2251.57,2263.88,2245.13,2257.83,2257.83,"3,773,010,000",-12.92
30-Dec-16,2251.61,2253.58,2233.62,2238.83,2238.83,"2,671,550,000",-19
29-Dec-16,2249.5,2254.51,2244.56,2249.26,2249.26,"2,338,700,000",10.43
28-Dec-16,2270.23,2271.31,2249.11,2249.92,2249.92,"2,402,750,000",0.66
27-Dec-16,2266.23,2273.82,2266.15,2268.88,2268.88,"1,989,730,000",18.96
23-Dec-16,2260.25,2263.79,2258.84,2263.79,2263.79,"2,021,230,000",-5.09
22-Dec-16,2262.93,2263.18,2256.08,2260.96,2260.96,"2,880,670,000",-2.83
21-Dec-16,2270.54,2271.23,2265.15,2265.18,2265.18,"2,854,880,000",4.22
20-Dec-16,2266.5,2272.56,2266.14,2270.76,2270.76,"3,306,250,000",5.58
19-Dec-16,2259.24,2267.47,2258.21,2262.53,2262.53,"3,252,840,000",-8.23
16-Dec-16,2266.81,2268.05,2254.24,2258.07,2258.07,"5,928,980,000",-4.46
15-Dec-16,2253.77,2272.12,2253.77,2262.03,2262.03,"4,173,360,000",3.96
14-Dec-16,2268.35,2276.2,2248.44,2253.28,2253.28,"4,409,670,000",-8.75
13-Dec-16,2263.32,2277.53,2263.32,2271.72,2271.72,"3,875,630,000",18.44
12-Dec-16,2258.83,2264.03,2252.37,2256.96,2256.96,"4,038,850,000",-14.76
9-Dec-16,2249.73,2259.8,2249.23,2259.53,2259.53,"3,886,460,000",2.57
8-Dec-16,2241.13,2251.69,2237.57,2246.19,2246.19,"4,203,270,000",-13.34
7-Dec-16,2210.72,2241.63,2208.93,2241.35,2241.35,"4,504,070,000",-4.84
6-Dec-16,2207.26,2212.78,2202.21,2212.23,2212.23,"3,857,290,000",-29.12
5-Dec-16,2200.65,2209.42,2199.97,2204.71,2204.71,"3,898,530,000",-7.52
2-Dec-16,2191.12,2197.95,2188.37,2191.95,2191.95,"3,782,370,000",-12.76
1-Dec-16,2200.17,2202.6,2187.44,2191.08,2191.08,"5,067,470,000",-0.87
30-Nov-16,2204.97,2214.1,2198.81,2198.81,2198.81,"5,538,400,000",7.73
29-Nov-16,2200.76,2210.46,2198.15,2204.66,2204.66,"3,709,190,000",5.85
28-Nov-16,2210.21,2211.14,2200.36,2201.72,2201.72,"3,515,100,000",-2.94
25-Nov-16,2206.27,2213.35,2206.27,2213.35,2213.35,"1,584,590,000",11.63
23-Nov-16,2198.55,2204.72,2194.51,2204.72,2204.72,"3,419,850,000",-8.63
22-Nov-16,2201.56,2204.8,2194.51,2202.94,2202.94,"3,960,520,000",-1.78
21-Nov-16,2186.43,2198.7,2186.43,2198.18,2198.18,"3,611,500,000",-4.76
18-Nov-16,2186.85,2189.89,2180.38,2181.9,2181.9,"3,580,900,000",-16.28
17-Nov-16,2178.61,2188.06,2176.65,2187.12,2187.12,"3,811,730,000",5.22
16-Nov-16,2177.53,2179.22,2172.2,2176.94,2176.94,"3,847,900,000",-10.18
15-Nov-16,2168.29,2180.84,2166.38,2180.39,2180.39,"4,548,110,000",3.45
14-Nov-16,2165.64,2171.36,2156.08,2164.2,2164.2,"5,373,670,000",-16.19
11-Nov-16,2162.71,2165.92,2152.49,2164.45,2164.45,"4,993,990,000",0.25
10-Nov-16,2167.49,2182.3,2151.17,2167.48,2167.48,"6,458,450,000",3.03
9-Nov-16,2131.56,2170.1,2125.35,2163.26,2163.26,"6,267,590,000",-4.22
8-Nov-16,2129.92,2146.87,2123.56,2139.56,2139.56,"3,921,850,000",-23.7
7-Nov-16,2100.59,2132,2100.59,2131.52,2131.52,"3,739,720,000",-8.04
4-Nov-16,2083.79,2099.07,2083.79,2085.18,2085.18,"3,841,910,000",-46.34
3-Nov-16,2098.8,2102.56,2085.23,2088.66,2088.66,"3,892,100,000",3.48
2-Nov-16,2109.43,2111.76,2094,2097.94,2097.94,"4,289,120,000",9.28
1-Nov-16,2128.68,2131.45,2097.85,2111.72,2111.72,"4,539,190,000",13.78
31-Oct-16,2129.78,2133.25,2125.53,2126.15,2126.15,"3,926,560,000",14.43
28-Oct-16,2132.23,2140.72,2119.36,2126.41,2126.41,"4,028,270,000",0.26
27-Oct-16,2144.06,2147.13,2132.52,2133.04,2133.04,"4,209,400,000",6.63
26-Oct-16,2136.97,2145.73,2131.59,2139.43,2139.43,"3,778,120,000",6.39
25-Oct-16,2149.72,2151.44,2141.93,2143.16,2143.16,"3,756,200,000",3.73
24-Oct-16,2148.5,2154.79,2146.91,2151.33,2151.33,"3,359,950,000",8.17
21-Oct-16,2139.43,2142.63,2130.09,2141.16,2141.16,"3,456,390,000",-10.17
20-Oct-16,2142.51,2147.18,2133.44,2141.34,2141.34,"3,339,320,000",0.18
19-Oct-16,2140.81,2148.44,2138.15,2144.29,2144.29,"3,364,990,000",2.95
18-Oct-16,2138.31,2144.38,2135.49,2139.6,2139.6,"3,172,940,000",-4.69
17-Oct-16,2132.95,2135.61,2124.43,2126.5,2126.5,"2,832,440,000",-13.1
14-Oct-16,2139.68,2149.19,2132.98,2132.98,2132.98,"3,187,910,000",6.48
13-Oct-16,2130.26,2138.19,2114.72,2132.55,2132.55,"3,538,030,000",-0.43
12-Oct-16,2137.67,2145.36,2132.77,2139.18,2139.18,"2,959,510,000",6.63
11-Oct-16,2161.35,2161.56,2128.84,2136.73,2136.73,"3,393,060,000",-2.45
10-Oct-16,2160.39,2169.6,2160.39,2163.66,2163.66,"2,881,970,000",26.93
7-Oct-16,2164.19,2165.86,2144.85,2153.74,2153.74,"3,578,770,000",-9.92
6-Oct-16,2158.22,2162.93,2150.28,2160.77,2160.77,"3,438,040,000",7.03
5-Oct-16,2155.15,2163.95,2155.15,2159.73,2159.73,"3,883,710,000",-1.04
4-Oct-16,2163.37,2165.46,2144.01,2150.49,2150.49,"3,716,100,000",-9.24
3-Oct-16,2164.33,2164.41,2154.77,2161.2,2161.2,"3,113,850,000",10.71
30-Sep-16,2156.51,2175.3,2156.51,2168.27,2168.27,"4,158,800,000",7.07
29-Sep-16,2168.9,2172.67,2145.2,2151.13,2151.13,"4,215,620,000",-17.14
28-Sep-16,2161.85,2172.4,2151.79,2171.37,2171.37,"3,860,390,000",20.24
27-Sep-16,2146.04,2161.13,2141.55,2159.93,2159.93,"3,414,090,000",-11.44
26-Sep-16,2158.54,2158.54,2145.04,2146.1,2146.1,"3,199,910,000",-13.83
23-Sep-16,2173.29,2173.75,2163.97,2164.69,2164.69,"3,289,860,000",18.59
22-Sep-16,2170.94,2179.99,2170.94,2177.18,2177.18,"3,523,860,000",12.49
21-Sep-16,2144.58,2165.11,2139.57,2163.12,2163.12,"3,685,450,000",-14.06
20-Sep-16,2145.94,2150.8,2139.17,2139.76,2139.76,"3,117,380,000",-23.36
19-Sep-16,2143.99,2153.61,2135.91,2139.12,2139.12,"3,141,820,000",-0.64
16-Sep-16,2146.48,2146.48,2131.2,2139.16,2139.16,"5,014,360,000",0.04
15-Sep-16,2125.36,2151.31,2122.36,2147.26,2147.26,"3,373,720,000",8.1
14-Sep-16,2127.86,2141.33,2119.9,2125.77,2125.77,"3,664,100,000",-21.49
13-Sep-16,2150.47,2150.47,2120.27,2127.02,2127.02,"4,141,670,000",1.25
12-Sep-16,2120.86,2163.3,2119.12,2159.04,2159.04,"4,010,480,000",32.02
9-Sep-16,2169.08,2169.08,2127.81,2127.81,2127.81,"4,233,960,000",-31.23
8-Sep-16,2182.76,2184.94,2177.49,2181.3,2181.3,"3,727,840,000",53.49
7-Sep-16,2185.17,2187.87,2179.07,2186.16,2186.16,"3,319,420,000",4.86
6-Sep-16,2181.61,2186.57,2175.1,2186.48,2186.48,"3,447,650,000",0.32
2-Sep-16,2177.49,2184.87,2173.59,2179.98,2179.98,"3,091,120,000",-6.5
1-Sep-16,2171.33,2173.56,2157.09,2170.86,2170.86,"3,392,120,000",-9.12
31-Aug-16,2173.56,2173.79,2161.35,2170.95,2170.95,"3,766,390,000",0.09
30-Aug-16,2179.45,2182.27,2170.41,2176.12,2176.12,"3,006,800,000",5.17
29-Aug-16,2170.19,2183.48,2170.19,2180.38,2180.38,"2,654,780,000",4.26
26-Aug-16,2175.1,2187.94,2160.39,2169.04,2169.04,"3,342,340,000",-11.34
25-Aug-16,2173.29,2179,2169.74,2172.47,2172.47,"2,969,310,000",3.43
24-Aug-16,2185.09,2186.66,2171.25,2175.44,2175.44,"3,148,280,000",2.97
23-Aug-16,2187.81,2193.42,2186.8,2186.9,2186.9,"3,041,490,000",11.46
22-Aug-16,2181.58,2185.15,2175.96,2182.64,2182.64,"2,777,550,000",-4.26
19-Aug-16,2184.24,2185,2175.13,2183.87,2183.87,"3,084,800,000",1.23
18-Aug-16,2181.9,2187.03,2180.46,2187.02,2187.02,"3,300,570,000",3.15
17-Aug-16,2177.84,2183.08,2168.5,2182.22,2182.22,"3,388,910,000",-4.8
16-Aug-16,2186.24,2186.24,2178.14,2178.15,2178.15,"3,196,400,000",-4.07
15-Aug-16,2186.08,2193.81,2186.08,2190.15,2190.15,"3,078,530,000",12
12-Aug-16,2183.74,2186.28,2179.42,2184.05,2184.05,"3,000,660,000",-6.1
11-Aug-16,2177.97,2188.45,2177.97,2185.79,2185.79,"3,423,160,000",1.74
10-Aug-16,2182.81,2183.41,2172,2175.49,2175.49,"3,254,950,000",-10.3
9-Aug-16,2182.24,2187.66,2178.61,2181.74,2181.74,"3,334,300,000",6.25
8-Aug-16,2183.76,2185.44,2177.85,2180.89,2180.89,"3,327,550,000",-0.85
5-Aug-16,2168.79,2182.87,2168.79,2182.87,2182.87,"3,663,070,000",1.98
4-Aug-16,2163.51,2168.19,2159.07,2164.25,2164.25,"3,709,200,000",-18.62
3-Aug-16,2156.81,2163.79,2152.56,2163.79,2163.79,"3,786,530,000",-0.46
2-Aug-16,2169.94,2170.2,2147.58,2157.03,2157.03,"3,848,750,000",-6.76
1-Aug-16,2173.15,2178.29,2166.21,2170.84,2170.84,"3,505,990,000",13.81
29-Jul-16,2168.83,2177.09,2163.49,2173.6,2173.6,"4,038,840,000",2.76
28-Jul-16,2166.05,2172.85,2159.74,2170.06,2170.06,"3,664,240,000",-3.54
27-Jul-16,2169.81,2174.98,2159.07,2166.58,2166.58,"3,995,500,000",-3.48
26-Jul-16,2168.97,2173.54,2160.18,2169.18,2169.18,"3,442,350,000",2.6
25-Jul-16,2173.71,2173.71,2161.95,2168.48,2168.48,"3,057,240,000",-0.7
22-Jul-16,2166.47,2175.11,2163.24,2175.03,2175.03,"3,023,280,000",6.55
21-Jul-16,2172.91,2174.56,2159.75,2165.17,2165.17,"3,438,900,000",-9.86
20-Jul-16,2166.1,2175.63,2164.89,2173.02,2173.02,"3,211,860,000",7.85
19-Jul-16,2163.79,2164.63,2159.01,2163.78,2163.78,"2,968,340,000",-9.24
18-Jul-16,2162.04,2168.35,2159.63,2166.89,2166.89,"3,009,310,000",3.11
15-Jul-16,2165.13,2169.05,2155.79,2161.74,2161.74,"3,122,600,000",-5.15
14-Jul-16,2157.88,2168.99,2157.88,2163.75,2163.75,"3,465,610,000",2.01
13-Jul-16,2153.81,2156.45,2146.21,2152.43,2152.43,"3,502,320,000",-11.32
12-Jul-16,2139.5,2155.4,2139.5,2152.14,2152.14,"4,097,820,000",-0.29
11-Jul-16,2131.72,2143.16,2131.72,2137.16,2137.16,"3,253,340,000",-14.98
8-Jul-16,2106.97,2131.71,2106.97,2129.9,2129.9,"3,607,500,000",-7.26
7-Jul-16,2100.42,2109.08,2089.39,2097.9,2097.9,"3,604,550,000",-32
6-Jul-16,2084.43,2100.72,2074.02,2099.73,2099.73,"3,909,380,000",1.83
5-Jul-16,2095.05,2095.05,2080.86,2088.55,2088.55,"3,658,380,000",-11.18
1-Jul-16,2099.34,2108.71,2097.9,2102.95,2102.95,"3,458,890,000",14.4
30-Jun-16,2073.17,2098.94,2070,2098.86,2098.86,"4,622,820,000",-4.09
29-Jun-16,2042.69,2073.13,2042.69,2070.77,2070.77,"4,241,740,000",-28.09
28-Jun-16,2006.67,2036.09,2006.67,2036.09,2036.09,"4,385,810,000",-34.68
27-Jun-16,2031.45,2031.45,1991.68,2000.54,2000.54,"5,431,220,000",-35.55
24-Jun-16,2103.81,2103.81,2032.57,2037.41,2037.41,"7,597,450,000",36.87
23-Jun-16,2092.8,2113.32,2092.8,2113.32,2113.32,"3,297,940,000",75.91
22-Jun-16,2089.75,2099.71,2084.36,2085.45,2085.45,"3,168,160,000",-27.87
21-Jun-16,2085.19,2093.66,2083.02,2088.9,2088.9,"3,232,880,000",3.45
20-Jun-16,2075.58,2100.66,2075.58,2083.25,2083.25,"3,467,440,000",-5.65
17-Jun-16,2078.2,2078.2,2062.84,2071.22,2071.22,"4,952,630,000",-12.03
16-Jun-16,2066.36,2079.62,2050.37,2077.99,2077.99,"3,628,280,000",6.77
15-Jun-16,2077.6,2085.65,2069.8,2071.5,2071.5,"3,544,720,000",-6.49
14-Jun-16,2076.65,2081.3,2064.1,2075.32,2075.32,"3,759,770,000",3.82
13-Jun-16,2091.75,2098.12,2078.46,2079.06,2079.06,"3,392,030,000",3.74
10-Jun-16,2109.57,2109.57,2089.96,2096.07,2096.07,"3,515,010,000",17.01
9-Jun-16,2115.65,2117.64,2107.73,2115.48,2115.48,"3,290,320,000",19.41
8-Jun-16,2112.71,2120.55,2112.71,2119.12,2119.12,"3,562,060,000",3.64
7-Jun-16,2110.18,2119.22,2110.18,2112.13,2112.13,"3,534,730,000",-6.99
6-Jun-16,2100.83,2113.36,2100.83,2109.41,2109.41,"3,442,020,000",-2.72
3-Jun-16,2104.07,2104.07,2085.36,2099.13,2099.13,"3,627,780,000",-10.28
2-Jun-16,2097.71,2105.26,2088.59,2105.26,2105.26,"3,632,720,000",6.13
1-Jun-16,2093.94,2100.97,2085.1,2099.33,2099.33,"3,525,170,000",-5.93
31-May-16,2100.13,2103.48,2088.66,2096.95,2096.95,"4,514,410,000",-2.38
27-May-16,2090.06,2099.06,2090.06,2099.06,2099.06,"3,079,150,000",2.11
26-May-16,2091.44,2094.3,2087.08,2090.1,2090.1,"3,230,990,000",-8.96
25-May-16,2078.93,2094.73,2078.93,2090.54,2090.54,"3,859,160,000",0.44
24-May-16,2052.65,2079.67,2052.65,2076.06,2076.06,"3,627,340,000",-14.48
23-May-16,2052.23,2055.58,2047.26,2048.04,2048.04,"3,055,480,000",-28.02
20-May-16,2041.88,2058.35,2041.88,2052.32,2052.32,"3,507,650,000",4.28
19-May-16,2044.21,2044.21,2025.91,2040.04,2040.04,"3,846,770,000",-12.28
18-May-16,2044.38,2060.61,2034.49,2047.63,2047.63,"4,101,320,000",7.59
17-May-16,2065.04,2065.69,2040.82,2047.21,2047.21,"4,108,960,000",-0.42
16-May-16,2046.53,2071.88,2046.53,2066.66,2066.66,"3,501,360,000",19.45
13-May-16,2062.5,2066.79,2043.13,2046.61,2046.61,"3,579,880,000",-20.05
12-May-16,2067.17,2073.99,2053.13,2064.11,2064.11,"3,782,390,000",17.5
11-May-16,2083.29,2083.29,2064.46,2064.46,2064.46,"3,821,980,000",0.35
10-May-16,2062.63,2084.87,2062.63,2084.39,2084.39,"3,600,200,000",19.93
9-May-16,2057.55,2064.15,2054.31,2058.69,2058.69,"3,788,620,000",-25.7
6-May-16,2047.77,2057.72,2039.45,2057.14,2057.14,"3,796,350,000",-1.55
5-May-16,2052.95,2060.23,2045.77,2050.63,2050.63,"4,008,530,000",-6.51
4-May-16,2060.3,2060.3,2045.55,2051.12,2051.12,"4,058,560,000",0.49
3-May-16,2077.18,2077.18,2054.89,2063.37,2063.37,"4,173,390,000",12.25
2-May-16,2067.17,2083.42,2066.11,2081.43,2081.43,"3,841,110,000",18.06
29-Apr-16,2071.82,2073.85,2052.28,2065.3,2065.3,"4,704,720,000",-16.13
28-Apr-16,2090.93,2099.3,2071.62,2075.81,2075.81,"4,309,840,000",10.51
27-Apr-16,2092.33,2099.89,2082.31,2095.15,2095.15,"4,100,110,000",19.34
26-Apr-16,2089.84,2096.87,2085.8,2091.7,2091.7,"3,557,190,000",-3.45
25-Apr-16,2089.37,2089.37,2077.52,2087.79,2087.79,"3,319,740,000",-3.91
22-Apr-16,2091.49,2094.32,2081.2,2091.58,2091.58,"3,790,580,000",3.79
21-Apr-16,2102.09,2103.78,2088.52,2091.48,2091.48,"4,175,290,000",-0.1
20-Apr-16,2101.52,2111.05,2096.32,2102.4,2102.4,"4,184,880,000",10.92
19-Apr-16,2096.05,2104.05,2091.68,2100.8,2100.8,"3,896,830,000",-1.6
18-Apr-16,2078.83,2094.66,2073.65,2094.34,2094.34,"3,316,880,000",-6.46
15-Apr-16,2083.1,2083.22,2076.31,2080.73,2080.73,"3,701,450,000",-13.61
14-Apr-16,2082.89,2087.84,2078.13,2082.78,2082.78,"3,765,870,000",2.05
13-Apr-16,2065.92,2083.18,2065.92,2082.42,2082.42,"4,191,830,000",-0.36
12-Apr-16,2043.72,2065.05,2039.74,2061.72,2061.72,"4,239,740,000",-20.7
11-Apr-16,2050.23,2062.93,2041.88,2041.99,2041.99,"3,567,840,000",-19.73
8-Apr-16,2045.54,2060.63,2041.69,2047.6,2047.6,"3,359,530,000",5.61
7-Apr-16,2063.01,2063.01,2033.8,2041.91,2041.91,"3,801,250,000",-5.69
6-Apr-16,2045.56,2067.33,2043.09,2066.66,2066.66,"3,750,800,000",24.75
5-Apr-16,2062.5,2062.5,2042.56,2045.17,2045.17,"4,154,920,000",-21.49
4-Apr-16,2073.19,2074.02,2062.57,2066.13,2066.13,"3,485,710,000",20.96
1-Apr-16,2056.62,2075.07,2043.98,2072.78,2072.78,"3,749,990,000",6.65
31-Mar-16,2063.77,2067.92,2057.46,2059.74,2059.74,"3,715,280,000",-13.04
30-Mar-16,2058.27,2072.21,2058.27,2063.95,2063.95,"3,590,310,000",4.21
29-Mar-16,2035.75,2055.91,2028.31,2055.01,2055.01,"3,822,330,000",-8.94
28-Mar-16,2037.89,2042.67,2031.96,2037.05,2037.05,"2,809,090,000",-17.96
24-Mar-16,2032.48,2036.04,2022.49,2035.94,2035.94,"3,407,720,000",-1.11
23-Mar-16,2048.55,2048.55,2034.86,2036.71,2036.71,"3,639,510,000",0.77
22-Mar-16,2048.64,2056.6,2040.57,2049.8,2049.8,"3,418,460,000",13.09
21-Mar-16,2047.88,2053.91,2043.14,2051.6,2051.6,"3,376,600,000",1.8
18-Mar-16,2041.16,2052.36,2041.16,2049.58,2049.58,"6,503,140,000",-2.02
17-Mar-16,2026.9,2046.24,2022.16,2040.59,2040.59,"4,530,480,000",-8.99
16-Mar-16,2014.24,2032.02,2010.04,2027.22,2027.22,"4,057,020,000",-13.37
15-Mar-16,2015.27,2015.94,2005.23,2015.93,2015.93,"3,560,280,000",-11.29
14-Mar-16,2019.27,2024.57,2012.05,2019.64,2019.64,"3,487,850,000",3.71
11-Mar-16,1994.71,2022.37,1994.71,2022.19,2022.19,"4,078,620,000",2.55
10-Mar-16,1990.97,2005.08,1969.25,1989.57,1989.57,"4,376,790,000",-32.62
9-Mar-16,1981.44,1992.69,1979.84,1989.26,1989.26,"4,038,120,000",-0.31
8-Mar-16,1996.88,1996.88,1977.43,1979.26,1979.26,"4,641,650,000",-10
7-Mar-16,1996.11,2006.12,1989.38,2001.76,2001.76,"4,968,180,000",22.5
4-Mar-16,1994.01,2009.13,1986.77,1999.99,1999.99,"6,049,930,000",-1.77
3-Mar-16,1985.6,1993.69,1977.37,1993.4,1993.4,"5,081,700,000",-6.59
2-Mar-16,1976.6,1986.51,1968.8,1986.45,1986.45,"4,666,610,000",-6.95
1-Mar-16,1937.09,1978.35,1937.09,1978.35,1978.35,"4,819,750,000",-8.1
29-Feb-16,1947.13,1958.27,1931.81,1932.23,1932.23,"4,588,180,000",-46.12
26-Feb-16,1954.95,1962.96,1945.78,1948.05,1948.05,"4,348,510,000",15.82
25-Feb-16,1931.87,1951.83,1925.41,1951.7,1951.7,"4,118,210,000",3.65
24-Feb-16,1917.56,1932.08,1891,1929.8,1929.8,"4,317,250,000",-21.9
23-Feb-16,1942.38,1942.38,1919.44,1921.27,1921.27,"3,890,650,000",-8.53
22-Feb-16,1924.44,1946.7,1924.44,1945.5,1945.5,"4,054,710,000",24.23
19-Feb-16,1916.74,1918.78,1902.17,1917.78,1917.78,"4,142,850,000",-27.72
18-Feb-16,1927.57,1930,1915.09,1917.83,1917.83,"4,436,490,000",0.05
17-Feb-16,1898.8,1930.68,1898.8,1926.82,1926.82,"5,011,540,000",8.99
16-Feb-16,1871.44,1895.77,1871.44,1895.58,1895.58,"4,570,670,000",-31.24
12-Feb-16,1833.4,1864.78,1833.4,1864.78,1864.78,"4,696,920,000",-30.8
11-Feb-16,1847,1847,1810.1,1829.08,1829.08,"5,500,800,000",-35.7
